total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
16138016.300786115,3349989.9782481436,1.4966321976573576,498239.59579678986,8.065616725854863e-05,0.40053115058655475,0.9998635651136146,0.9967645884371805,5
17221399.446193285,4116188.813537026,1.4966688805992012,498185.190837756,0.00017301549285410136,0.897893668397547,0.9998368184321251,0.9965614412082326,10
19294522.283509605,5746978.897679011,1.4966700607926136,498257.683322222,0.00024719727667240975,1.6542730188863852,0.9997774333046271,0.9961660816162553,15
23089460.212325364,9133607.34448517,1.496655055458961,498411.19426046184,0.0003507078368943553,2.9408904619220286,0.9996515923163568,0.9954540275615652,20
29861157.72059557,16565573.59969256,1.49665097853188,498739.79138447857,0.0004831063327718505,5.310257442741263,0.9993694325799951,0.9941794039140383,25
42439347.099565096,34368844.58700799,1.496604688813473,499259.2908929775,0.0006961870861434409,9.92313365291066,0.9986731967106756,0.9918404779842516,30
66550608.42767148,81689403.88675067,1.4965408784913532,499898.0726461677,0.0009954523235802303,19.23589497548069,0.996751879501824,0.9874724086258792,35
114675512.36584169,221450019.4564855,1.496373688762721,500922.2314082937,0.0013740843313261788,37.93977938396789,0.9908929096068665,0.9796157639058342,40
208442179.28827646,667556114.3392994,1.4962673515590454,502394.5705084208,0.00172610202446298,70.34492660515635,0.972467228340812,0.9686870518760902,45
361608710.4849514,2066062772.7517486,1.4963300375766526,504094.30290281156,0.0018730510048971588,103.54218986701173,0.9201033440733865,0.9648701407713614,50
